property_type,sector,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_score,price
flat,81,11233.0,3,4,3+,18.0,Relatively New,1558.0,1,0,0,106,2.35
flat,61,14203.0,3,3,2,4.0,New Property,1721.0,0,0,0,152,2.2
house,48,18885.0,5,7,3,2.0,Moderately Old,2727.0,1,0,1,145,5.15
flat,61,13750.0,2,2,2,1.0,Under Construction,1333.0,0,0,0,16,1.65
flat,33,8738.0,3,4,2,8.0,Moderately Old,1398.0,1,0,0,49,1.35
flat,37,7143.0,3,3,2,2.0,Under Construction,778.0,0,0,0,31,0.5
house,70,22222.0,5,4,3,3.0,New Property,2700.0,0,0,0,40,6.0
flat,109,8124.0,3,4,3+,11.0,Relatively New,2100.0,1,0,1,165,2.1
flat,70,8148.0,3,2,2,5.0,Relatively New,1350.0,0,0,0,0,1.1
flat,4,6615.0,2,2,1,2.0,Relatively New,722.0,0,0,0,7,0.43
flat,1,4715.0,4,4,3+,6.0,Moderately Old,2946.0,0,0,1,44,1.25
flat,89,8163.0,3,3,3,5.0,New Property,1774.0,0,0,0,58,1.6
flat,82,11439.0,4,4,3+,2.0,Relatively New,2273.0,0,0,0,38,2.6
flat,83,7179.0,4,4,3,10.0,Relatively New,2167.0,1,0,0,35,1.4
flat,67,13581.0,3,3,3+,4.0,Relatively New,2047.0,0,0,1,157,2.78
flat,2,8550.0,1,1,2,7.0,Moderately Old,722.0,0,0,0,92,0.56
flat,77,10500.0,3,4,3+,11.0,New Property,1600.0,1,0,1,129,2.1
house,56,20359.0,2,2,2,1.0,Moderately Old,1449.0,0,0,0,31,2.95
flat,65,15758.0,3,3,3+,3.0,Relatively New,1650.0,0,0,0,0,2.6
flat,37,4878.0,2,3,3+,12.0,Under Construction,1299.0,0,0,0,58,0.7
house,25,38150.0,6,6,1,3.0,Relatively New,2844.0,0,1,1,136,10.85
flat,1,4032.0,3,4,0,3.0,New Property,2480.0,0,0,0,0,1.0
house,4,6815.0,2,1,1,1.0,Moderately Old,75.0,0,0,0,0,0.55
house,31,23699.0,4,4,2,2.0,Moderately Old,1557.0,1,0,1,75,3.69
flat,85,8306.0,3,4,3,8.0,Relatively New,2179.0,1,0,0,21,2.0
flat,106,6648.0,3,4,3+,12.0,Relatively New,1186.0,1,0,0,49,1.17
house,12,11111.0,5,5,2,3.0,Old Property,1350.0,0,0,0,16,1.5
flat,70,9905.0,2,2,3,19.0,Relatively New,1402.0,0,0,0,0,1.25
flat,67,7407.0,3,3,2,1.0,Relatively New,200.0,0,0,0,49,1.2
flat,81,6618.0,2,2,3,8.0,New Property,1231.0,0,0,0,60,0.9
flat,65,21014.0,3,3,3,7.0,Relatively New,1081.0,0,0,1,116,1.7
flat,50,11277.0,3,3,3+,3.0,Moderately Old,2491.0,1,0,0,174,2.65
flat,2,5412.0,2,2,3,1.0,New Property,1176.0,0,0,0,49,1.05
flat,60,13214.0,4,5,3,10.0,Relatively New,2534.0,1,0,1,165,3.7
house,57,20197.0,4,4,2,3.0,Moderately Old,1728.0,1,0,1,49,3.49
flat,37,8791.0,3,3,2,15.0,Relatively New,1699.0,0,0,0,116,1.65
flat,68,9231.0,3,3,3+,18.0,Relatively New,1845.0,0,0,1,126,1.8
flat,107,5857.0,2,2,3+,6.0,Relatively New,1204.0,0,0,1,174,0.8
house,12,9444.0,1,1,2,1.0,Old Property,2000.0,0,0,0,0,1.7
flat,2,4348.0,2,2,2,10.0,Relatively New,619.0,0,0,0,43,0.27
house,8,9000.0,1,1,1,3.0,Moderately Old,556.0,0,0,0,0,0.45
flat,106,9255.0,2,2,3+,1.0,New Property,1120.0,0,0,0,174,0.87
flat,107,6442.0,2,2,3+,3.0,Relatively New,1236.0,0,0,0,99,0.88
flat,67,8043.0,4,4,0,4.0,New Property,2556.0,0,0,0,0,1.85
flat,61,14624.0,3,3,3+,16.0,Moderately Old,1595.0,1,0,1,165,2.04
house,11,17284.0,2,6,3+,3.0,Relatively New,1215.0,0,0,0,14,2.1
flat,81,10553.0,3,3,3+,15.0,Relatively New,1929.0,1,0,2,165,2.25
flat,58,16000.0,2,2,2,6.0,Relatively New,1244.0,0,0,0,42,2.2
flat,71,9848.0,1,1,2,1.0,New Property,294.0,0,0,0,0,0.39
flat,24,12500.0,3,4,3+,9.0,Old Property,3700.0,1,0,2,68,5.8
flat,81,6985.0,2,2,2,13.0,Relatively New,1150.0,0,0,1,167,0.95
flat,90,5178.0,2,3,2,7.0,Relatively New,1502.0,0,0,1,49,0.7
flat,37,7204.0,3,3,3,2.0,Relatively New,1581.0,0,0,0,49,1.27
flat,108,5682.0,3,2,0,0.0,Relatively New,1991.0,0,0,1,65,1.25
flat,82,10936.0,4,4,3+,2.0,New Property,2179.0,1,0,2,174,2.85
house,48,27971.0,3,4,2,2.0,Moderately Old,2592.0,1,1,1,115,7.25
flat,36,6938.0,3,2,3+,4.0,New Property,1201.0,0,0,0,101,0.75
flat,103,7443.0,4,6,3+,7.0,Relatively New,2718.0,1,0,0,142,2.14
flat,33,7726.0,2,2,2,14.0,Under Construction,1253.0,0,0,0,68,1.07
flat,85,12212.0,3,3,3,17.0,Under Construction,2129.0,1,0,0,44,2.6
house,112,23457.0,5,5,3,2.0,Relatively New,7450.0,1,0,0,45,9.5
house,4,6111.0,4,4,3+,2.0,Old Property,1800.0,0,0,0,7,1.1
flat,107,10815.0,3,3,3,7.0,Relatively New,1547.0,0,0,0,89,1.3
flat,1,3516.0,3,3,3+,8.0,Moderately Old,1900.0,1,0,0,23,0.91
flat,106,6000.0,3,4,3,8.0,Relatively New,1305.0,1,0,0,49,1.14
house,9,10753.0,2,2,1,1.0,Moderately Old,558.0,0,0,0,8,0.6
house,104,5128.0,4,3,1,2.0,Moderately Old,1170.0,0,0,0,0,0.6
flat,95,544.0,1,1,1,12.0,Relatively New,3569.0,0,0,0,56,0.17
flat,28,10482.0,3,5,3+,8.0,Old Property,2590.0,0,0,0,0,3.0
flat,85,7988.0,2,2,2,5.0,Relatively New,1822.0,1,0,0,89,1.31
flat,99,9922.0,4,4,0,5.0,Under Construction,3225.0,0,0,0,23,3.2
flat,106,7220.0,2,2,3+,2.0,New Property,940.0,0,0,1,21,1.0
flat,68,9311.0,3,3,3+,13.0,Under Construction,1798.0,0,0,0,47,1.85
flat,103,5517.0,2,2,0,10.0,Relatively New,1450.0,0,0,0,61,0.8
flat,81,6500.0,2,2,2,6.0,Relatively New,667.0,0,0,0,37,0.39
house,49,15451.0,6,6,3,3.0,Moderately Old,2880.0,1,1,2,152,4.45
flat,107,7752.0,3,2,2,6.0,Relatively New,717.0,0,0,0,49,0.5
house,55,26852.0,1,4,3+,4.0,Relatively New,60.0,0,1,0,70,1.45
flat,36,9398.0,2,2,2,6.0,New Property,591.0,0,0,0,37,0.5
flat,30,14992.0,3,5,3+,16.0,Old Property,2367.0,1,0,1,141,3.55
house,33,11429.0,4,4,3+,2.0,Old Property,7000.0,1,1,0,77,8.0
house,4,8889.0,2,1,3+,2.0,Moderately Old,4635.0,0,0,0,0,4.12
house,92,9793.0,4,4,3+,3.0,Relatively New,5000.0,0,0,0,0,2.75
flat,92,6875.0,4,3,2,12.0,New Property,1778.0,0,0,0,15,1.1
flat,92,7547.0,3,3,3,10.0,Relatively New,1765.0,1,0,1,60,1.6
house,89,8784.0,3,3,2,1.0,Under Construction,1423.0,0,0,0,45,1.25
flat,84,4857.0,3,3,2,9.0,Relatively New,1584.0,0,0,0,75,1.1
flat,91,6339.0,2,2,3+,9.0,Relatively New,1302.0,0,0,1,13,0.89
flat,66,15455.0,3,4,3,9.0,Relatively New,2200.0,1,1,1,96,3.4
house,17,11111.0,4,4,0,1.0,Old Property,3000.0,0,0,0,0,3.0
house,14,16990.0,3,3,2,4.0,Moderately Old,3249.0,0,0,0,14,5.51
flat,103,9145.0,3,3,3+,8.0,Relatively New,1670.0,0,0,0,49,1.69
flat,50,12500.0,3,3,3,3.0,Moderately Old,2400.0,1,0,0,110,2.75
house,50,31790.0,5,6,3+,3.0,Moderately Old,3240.0,1,1,1,160,10.3
flat,95,5657.0,2,2,3,13.0,New Property,896.0,0,0,0,8,0.56
flat,40,5556.0,1,1,0,0.0,Moderately Old,300.0,0,0,0,0,1.5
flat,33,9183.0,2,2,3+,9.0,Under Construction,1252.0,0,0,0,38,1.27
flat,103,6902.0,3,4,3,11.0,Under Construction,2012.0,1,0,0,105,1.25
flat,66,10598.0,5,5,3+,11.0,New Property,3321.0,1,0,0,105,4.5
flat,21,5833.0,5,4,2,2.0,Moderately Old,2172.0,0,0,0,0,1.4
flat,90,6390.0,2,2,1,8.0,New Property,575.0,0,0,0,20,0.4
flat,28,9091.0,1,1,1,1.0,Old Property,995.0,0,0,1,80,1.0
flat,69,10106.0,4,5,3+,14.0,Relatively New,2910.0,0,0,0,20,3.25
flat,89,9136.0,3,3,2,2.0,New Property,1581.0,0,0,0,44,1.3
flat,56,7565.0,3,3,3+,2.0,Old Property,2400.0,1,0,1,104,1.74
flat,3,5789.0,2,2,2,2.0,Old Property,900.0,0,0,0,66,0.55
flat,85,14541.0,2,2,3,30.0,Under Construction,1130.0,0,0,0,111,1.3
house,17,3255.0,2,1,0,0.0,Old Property,891.0,0,0,0,0,0.29
house,4,7407.0,2,4,3,3.0,Relatively New,725.0,0,0,0,22,0.5
house,41,29293.0,9,8,3,4.0,Old Property,2475.0,1,0,1,94,7.25
house,61,13001.0,3,3,3,4.0,Under Construction,1549.0,0,0,0,145,2.01
flat,49,12786.0,3,3,3,9.0,Old Property,1556.0,1,0,0,38,1.79
flat,37,13333.0,3,3,3,5.0,Relatively New,1000.0,0,1,0,50,1.2
house,108,5667.0,4,4,3+,1.0,Relatively New,3000.0,0,0,0,0,1.7
flat,70,9587.0,2,2,2,22.0,Moderately Old,1416.0,0,0,0,86,1.6
flat,92,6569.0,3,2,3,11.0,Relatively New,1240.0,0,0,0,88,0.9
flat,109,6219.0,4,4,3,8.0,Relatively New,2765.0,1,0,0,151,1.9
flat,102,10058.0,3,3,3+,9.0,Relatively New,2099.0,0,1,0,0,1.9
flat,86,8446.0,3,4,3,0.0,Relatively New,1339.0,0,0,0,49,1.25
flat,81,10595.0,4,4,3+,8.0,Relatively New,3850.0,1,0,1,49,4.45
flat,63,20000.0,4,4,3+,34.0,Under Construction,3950.0,0,0,0,61,7.9
house,63,27139.0,6,6,3+,3.0,Under Construction,3132.0,0,1,0,29,8.5
flat,66,13065.0,3,2,3,5.0,Relatively New,1700.0,1,0,1,156,2.4
flat,113,11755.0,2,2,2,13.0,New Property,1155.0,0,0,0,60,1.5
flat,37,5537.0,3,3,3+,5.0,Relatively New,1675.0,0,0,0,174,0.98
flat,65,15980.0,2,2,3,8.0,Under Construction,1592.0,0,0,0,15,2.29
flat,71,5532.0,4,4,3,5.0,Moderately Old,2127.0,1,0,0,126,1.3
flat,63,14631.0,3,3,3,4.0,Under Construction,2153.0,0,0,0,44,3.15
house,50,27222.0,3,9,3+,3.0,Relatively New,2160.0,1,0,2,128,5.88
flat,99,6667.0,3,4,0,15.0,New Property,2400.0,0,0,0,51,1.6
flat,54,24689.0,3,4,3,12.0,Relatively New,2329.0,1,0,2,174,5.75
house,24,12342.0,4,4,3,4.0,Under Construction,2844.0,1,1,1,160,3.51
flat,86,6902.0,2,2,1,3.0,Relatively New,668.0,0,0,0,63,0.41
flat,81,8609.0,3,4,3+,10.0,Relatively New,2315.0,1,0,2,174,2.29
house,66,16066.0,4,4,3+,3.0,Relatively New,5575.0,1,1,0,122,9.01
flat,89,8784.0,3,3,2,3.0,New Property,1581.0,0,0,0,49,1.25
flat,65,12000.0,4,4,3,13.0,Moderately Old,12222.0,1,0,0,60,13.2
house,28,25926.0,2,6,3,3.0,Relatively New,1350.0,0,0,0,0,3.5
flat,95,8527.0,3,2,2,14.0,New Property,811.0,0,0,1,81,0.55
flat,103,5859.0,2,2,3,1.0,Relatively New,1365.0,0,0,1,51,1.05
flat,85,7317.0,2,2,3,6.0,Relatively New,1300.0,0,0,1,174,1.2
flat,70,8462.0,2,2,2,8.0,Relatively New,1444.0,0,0,0,101,1.1
flat,104,8079.0,3,3,3+,24.0,Relatively New,2072.0,1,0,0,174,1.85
flat,10,6667.0,3,3,3,2.0,Moderately Old,1833.0,0,0,0,22,1.1
flat,85,9677.0,2,2,3+,9.0,Relatively New,1491.0,0,1,0,148,1.2
flat,102,10040.0,2,2,2,10.0,Relatively New,1100.0,0,0,0,108,1.26
flat,107,5622.0,2,2,2,14.0,Relatively New,543.0,0,0,0,38,0.28
flat,69,10714.0,3,3,2,8.0,Relatively New,1492.0,0,0,1,174,1.5
flat,82,6598.0,4,5,3+,8.0,Relatively New,2195.0,1,0,0,133,1.6
house,2,20370.0,6,5,3+,3.0,Relatively New,2430.0,1,0,0,91,4.95
flat,79,8512.0,3,4,3+,7.0,Relatively New,2031.0,1,0,0,158,1.91
flat,36,6813.0,2,2,3,3.0,New Property,913.0,0,0,0,81,0.56
flat,112,12623.0,3,5,3+,4.0,Relatively New,3405.0,1,0,1,42,4.75
house,109,20000.0,5,6,3,2.0,Relatively New,7000.0,1,0,1,154,12.0
house,45,37778.0,5,8,3+,3.0,Relatively New,4500.0,1,1,2,152,17.0
flat,102,10383.0,2,2,2,14.0,Relatively New,915.0,0,0,0,0,0.95
flat,37,5220.0,3,1,0,0.0,Relatively New,1820.0,0,0,0,0,0.95
flat,79,10000.0,2,2,2,4.0,Relatively New,1556.0,1,1,2,83,1.4
flat,50,10685.0,3,4,3+,6.0,Moderately Old,2470.0,1,0,1,174,2.65
flat,112,11294.0,3,5,2,15.0,Relatively New,3000.0,1,0,0,72,4.25
flat,48,20901.0,3,3,3+,8.0,Moderately Old,2364.0,1,0,2,53,5.15
house,109,12963.0,4,4,3+,2.0,Relatively New,5400.0,0,0,1,102,7.0
flat,50,13333.0,3,3,3,5.0,New Property,1357.0,0,0,0,0,2.0
flat,83,9211.0,3,3,3+,11.0,Relatively New,1549.0,1,0,0,120,1.75
flat,92,8050.0,2,2,2,2.0,New Property,1083.0,0,0,1,47,0.78
house,47,5556.0,2,1,2,1.0,Moderately Old,900.0,0,0,0,0,0.5
flat,104,15160.0,3,4,3+,5.0,Relatively New,2061.0,1,0,0,81,2.6
flat,90,7403.0,3,3,3,6.0,Relatively New,1603.0,0,0,1,28,1.26
flat,112,20667.0,2,2,3,9.0,Relatively New,1500.0,1,1,1,80,3.1
flat,67,11429.0,3,3,3,12.0,New Property,1584.0,0,0,0,38,2.0
flat,92,4820.0,3,2,2,16.0,Relatively New,1556.0,0,0,0,0,0.75
flat,104,6577.0,3,2,2,7.0,Under Construction,695.0,0,0,0,74,0.49
flat,5,5394.0,2,2,1,5.0,Relatively New,535.0,0,0,0,95,0.26
flat,63,16667.0,2,2,2,2.0,Under Construction,1400.0,0,0,0,38,2.1
flat,65,13576.0,3,3,3,2.0,Relatively New,1833.0,1,0,0,46,2.24
flat,37,8559.0,3,3,3+,11.0,Relatively New,1639.0,0,0,0,79,1.55
flat,85,13139.0,3,3,3,30.0,Under Construction,141.0,0,0,0,45,1.8
house,47,26620.0,2,6,3+,4.0,Moderately Old,1728.0,0,0,2,51,4.6
house,2,22637.0,9,9,3+,3.0,Moderately Old,2430.0,0,0,1,0,5.7
flat,36,7910.0,2,2,1,3.0,New Property,590.0,0,0,0,0,0.42
flat,103,7542.0,3,3,3+,3.0,Relatively New,1620.0,0,0,1,168,1.35
flat,85,5974.0,2,3,3+,4.0,Relatively New,1576.0,0,1,0,113,1.04
flat,102,8788.0,3,3,3,7.0,Relatively New,1493.0,1,0,0,159,1.45
flat,61,12500.0,2,2,2,2.0,Under Construction,1333.0,0,0,0,49,1.5
flat,37,7531.0,4,3,3+,6.0,Relatively New,2091.0,0,0,1,149,1.65
flat,56,7250.0,3,3,3+,7.0,Old Property,1900.0,1,0,0,166,1.45
flat,65,15906.0,3,3,3,10.0,Relatively New,2816.0,1,0,1,82,4.95
flat,43,20687.0,4,4,3+,9.0,Moderately Old,2712.0,1,0,0,7,6.2
flat,81,5263.0,2,2,2,14.0,Moderately Old,985.0,0,0,0,96,0.65
flat,49,11773.0,3,4,3,11.0,Moderately Old,2251.0,1,0,1,140,2.65
flat,1,3652.0,3,4,3,6.0,Moderately Old,2232.0,1,0,0,81,0.95
flat,113,11755.0,2,2,2,13.0,New Property,1418.0,0,0,0,71,1.5
flat,77,5306.0,2,2,2,6.0,Relatively New,1057.0,0,0,0,108,0.71
flat,69,8856.0,4,4,2,10.0,Relatively New,1819.0,0,0,1,156,1.78
house,26,29880.0,5,5,3+,2.0,Relatively New,4518.0,1,0,2,49,13.5
house,66,21251.0,4,4,3+,2.0,Relatively New,5200.0,1,1,1,114,9.0
flat,88,7360.0,2,2,2,3.0,Relatively New,1300.0,0,0,0,174,0.92
flat,90,6504.0,3,3,3+,5.0,Relatively New,1929.0,1,0,0,127,1.25
house,38,24005.0,3,2,3,2.0,Moderately Old,1458.0,0,1,1,85,3.5
house,43,10078.0,3,4,3+,4.0,New Property,1935.0,1,0,1,78,1.95
flat,83,6051.0,3,3,3,12.0,Relatively New,1570.0,1,0,1,66,1.1
flat,102,10005.0,3,4,3+,18.0,Relatively New,1945.0,1,0,1,134,2.15
flat,50,8533.0,2,2,2,19.0,Moderately Old,1330.0,0,0,1,174,1.14
flat,33,8677.0,3,2,3,3.0,Under Construction,1512.0,0,0,0,49,1.45
flat,109,8000.0,3,3,3+,9.0,Relatively New,1584.0,0,0,0,95,1.4
flat,88,16751.0,3,3,3+,10.0,New Property,1582.0,0,0,0,110,2.65
flat,103,6653.0,3,4,3+,2.0,Relatively New,1731.0,1,0,0,174,0.99
flat,24,22222.0,4,5,3,3.0,Old Property,6300.0,0,0,0,0,14.0
flat,57,10667.0,2,2,1,0.0,Old Property,950.0,0,0,0,72,1.12
house,57,19820.0,4,3,3+,2.0,Moderately Old,1665.0,1,1,0,151,3.3
flat,69,9823.0,3,3,2,0.0,Relatively New,1428.0,0,0,1,129,1.55
flat,61,15004.0,2,2,2,4.0,Under Construction,1278.0,0,0,0,24,1.7
flat,95,7909.0,2,2,2,2.0,New Property,632.0,0,0,1,31,0.45
flat,109,7181.0,3,2,3+,12.0,Relatively New,1477.0,0,0,0,128,1.35
flat,102,10800.0,3,4,3+,9.0,Relatively New,1400.0,1,0,1,174,1.35
flat,95,8889.0,2,2,3,9.0,New Property,713.0,0,0,0,67,0.8
flat,92,4271.0,3,3,3,2.0,Relatively New,1801.0,0,0,0,100,0.85
flat,90,7297.0,4,4,3+,9.0,Relatively New,3030.0,1,0,1,102,1.99
flat,109,6680.0,3,3,3+,9.0,Relatively New,2303.0,1,0,0,159,1.7
flat,2,7489.0,4,4,3+,10.0,Moderately Old,1850.0,0,0,0,58,1.5
flat,37,7627.0,2,3,2,8.0,Under Construction,656.0,0,0,0,8,0.45
house,56,9654.0,10,10,3+,4.0,Relatively New,8287.0,1,0,2,107,8.0
flat,56,9587.0,1,1,1,1.0,Old Property,672.0,0,0,0,77,0.58
flat,90,8333.0,2,2,1,8.0,New Property,650.0,0,0,0,42,0.5
flat,102,9307.0,3,4,3+,13.0,Relatively New,1900.0,1,0,1,174,2.0
flat,56,8609.0,1,1,1,0.0,Moderately Old,839.0,0,0,0,143,0.65
flat,36,7910.0,2,2,1,12.0,New Property,590.0,0,0,0,54,0.42
flat,95,9880.0,2,2,3+,13.0,New Property,1095.0,0,0,0,114,0.82
flat,106,6053.0,3,4,3,5.0,Relatively New,1305.0,1,0,0,49,1.15
flat,22,13916.0,3,4,3+,6.0,Relatively New,2600.0,1,0,2,120,4.3
flat,70,11628.0,3,3,3+,15.0,Relatively New,1723.0,0,0,1,174,2.5
flat,103,8250.0,3,3,3+,15.0,Relatively New,1683.0,0,0,0,38,1.65
flat,79,9062.0,2,2,3+,9.0,Relatively New,1494.0,0,0,0,113,1.45
flat,4,4667.0,1,1,1,2.0,Relatively New,500.0,0,0,0,7,0.21
flat,37,5245.0,2,2,3+,13.0,Relatively New,1430.0,0,0,0,51,0.75
flat,83,7789.0,3,3,3,7.0,Relatively New,1549.0,1,0,0,66,1.48
flat,48,11628.0,3,4,3,14.0,Moderately Old,4778.0,0,0,0,82,5.0
flat,2,6725.0,2,2,3,10.0,New Property,978.0,0,0,0,72,0.85
flat,70,8410.0,3,5,3,8.0,Relatively New,1527.0,1,0,0,126,1.64
flat,111,11695.0,4,5,3+,9.0,Relatively New,2670.0,1,0,0,68,3.45
flat,95,5647.0,2,2,1,5.0,Relatively New,610.0,0,0,1,74,0.31
flat,33,4842.0,2,2,2,4.0,Relatively New,800.0,0,0,2,93,0.46
flat,67,13115.0,1,1,0,0.0,Relatively New,610.0,0,0,0,0,0.8
flat,49,10526.0,3,3,3,9.0,Moderately Old,2006.0,1,0,1,95,1.9
flat,33,10476.0,3,3,3,12.0,New Property,1900.0,1,0,1,49,2.2
flat,81,7542.0,3,3,3+,10.0,Moderately Old,1438.0,0,1,1,72,1.35
house,26,30556.0,4,4,3,2.0,Moderately Old,1800.0,1,0,0,69,5.5
flat,61,13913.0,2,2,2,3.0,New Property,1278.0,0,0,0,122,1.6
house,12,35088.0,4,6,2,2.0,Old Property,1710.0,0,0,0,0,6.0
flat,113,12444.0,4,4,3+,11.0,Relatively New,2991.0,1,0,1,174,3.35
house,48,23145.0,4,4,3+,2.0,Relatively New,3240.0,1,1,1,145,7.8
flat,103,5878.0,2,2,2,9.0,Relatively New,1361.0,0,0,0,0,0.8
flat,79,8025.0,3,3,3+,1.0,Relatively New,1213.0,0,0,1,140,1.3
flat,92,5253.0,3,3,3,7.0,Relatively New,1692.0,0,0,1,80,0.8
flat,108,6542.0,3,2,3+,2.0,Relatively New,1343.0,1,0,1,77,1.36
house,31,32258.0,2,2,2,2.0,Moderately Old,1426.0,0,0,0,0,4.6
flat,65,15267.0,2,2,2,16.0,New Property,1186.0,0,0,1,174,2.0
flat,92,4500.0,3,3,3,9.0,Relatively New,1700.0,1,0,0,49,0.72
flat,83,9263.0,3,3,3,5.0,Relatively New,1600.0,1,0,1,174,1.76
flat,63,26872.0,3,3,3,4.0,New Property,1202.0,1,0,0,52,3.23
flat,81,10000.0,4,4,3+,25.0,Relatively New,3512.0,1,0,1,90,4.2
house,7,14650.0,4,4,3,3.0,Old Property,2628.0,0,0,0,27,3.85
flat,104,8824.0,2,3,3,23.0,New Property,1538.0,1,0,0,36,1.8
house,8,3186.0,4,6,1,3.0,Relatively New,558.0,0,0,0,0,1.6
house,66,38667.0,4,5,2,3.0,New Property,2250.0,1,0,0,144,8.7
flat,56,7500.0,3,3,3+,4.0,Relatively New,1900.0,1,0,1,126,1.5
house,104,5556.0,2,2,1,1.0,New Property,795.0,0,0,0,44,0.48
flat,79,8054.0,3,3,3+,24.0,Relatively New,1154.0,0,0,1,135,1.2
house,11,7308.0,5,3,0,1.0,Moderately Old,1300.0,0,0,0,0,0.95
flat,85,7717.0,4,4,3,7.0,Relatively New,2600.0,1,0,0,49,2.17
flat,99,7150.0,4,5,3+,1.0,Relatively New,2150.0,1,0,0,49,1.38
flat,90,4962.0,2,2,3,11.0,Relatively New,1225.0,0,0,1,49,0.65
house,43,25463.0,3,3,1,2.0,Moderately Old,1080.0,0,0,0,21,2.75
flat,49,12589.0,4,4,3,5.0,Moderately Old,2200.0,1,0,1,141,3.0
flat,65,16970.0,3,3,3+,3.0,Relatively New,1650.0,1,0,1,38,2.8
flat,50,8888.0,4,3,3,7.0,Moderately Old,9001.0,1,0,0,35,8.0
flat,65,15317.0,3,3,0,14.0,Relatively New,1828.0,0,0,0,39,2.8
house,57,26852.0,9,9,3+,2.0,New Property,2700.0,1,0,1,49,7.25
house,28,34722.0,9,9,3+,2.0,Moderately Old,3240.0,1,1,1,126,11.25
house,112,12520.0,4,6,3,2.0,New Property,6382.0,1,1,1,129,7.99
flat,112,12134.0,3,3,2,14.0,Relatively New,2226.0,0,0,1,159,3.4
house,7,22222.0,4,5,3+,1.0,Old Property,3600.0,1,0,0,31,8.0
flat,107,6176.0,3,3,3,7.0,Relatively New,1750.0,0,0,1,49,1.2
flat,65,13636.0,3,3,3+,3.0,Relatively New,1493.0,1,0,0,152,2.25
flat,102,16441.0,2,2,2,10.0,Relatively New,742.0,0,0,0,151,0.97
house,11,8079.0,8,5,2,1.0,Moderately Old,2476.0,0,0,0,0,1.8
flat,92,4681.0,3,2,3,0.0,Relatively New,2350.0,0,0,0,0,1.1
flat,1,3308.0,3,3,3+,3.0,Moderately Old,1914.0,1,0,0,31,0.75
house,105,3857.0,5,3,3,3.0,Moderately Old,3500.0,0,0,0,0,1.35
flat,22,20533.0,4,5,3+,10.0,New Property,3333.0,1,0,1,49,6.16
flat,67,14537.0,4,4,3+,19.0,Relatively New,2833.0,1,0,1,156,4.55
flat,1,3840.0,2,2,3,7.0,Moderately Old,993.0,0,0,0,88,0.48
house,41,33951.0,4,4,2,3.0,New Property,3240.0,1,0,1,35,11.0
flat,89,6579.0,2,2,2,6.0,Moderately Old,1032.0,0,0,0,0,0.75
flat,86,8319.0,2,2,1,2.0,Relatively New,668.0,0,0,0,35,0.5
house,39,7556.0,1,1,1,1.0,Relatively New,450.0,0,0,0,0,0.34
flat,85,6344.0,2,2,2,12.0,Relatively New,1512.0,0,0,0,44,1.06
flat,79,8522.0,3,3,2,7.0,Relatively New,1795.0,0,0,0,112,1.69
flat,37,6912.0,3,4,3,5.0,Relatively New,1665.0,0,0,0,149,1.22
flat,102,9529.0,3,4,3,17.0,Relatively New,1710.0,1,0,0,49,1.8
flat,95,6471.0,1,1,1,2.0,New Property,308.0,0,0,0,0,0.22
house,86,7058.0,4,4,3+,3.0,Moderately Old,3400.0,1,1,1,142,2.5
flat,81,9137.0,4,5,2,6.0,Relatively New,3017.0,1,0,1,101,2.91
house,49,15556.0,3,3,3,2.0,Moderately Old,1800.0,0,0,0,68,2.8
flat,69,8929.0,3,3,1,12.0,Relatively New,1419.0,0,0,0,157,1.4
flat,33,14335.0,2,2,3,1.0,Under Construction,1279.0,0,0,0,38,1.65
house,5,7007.0,2,3,1,1.0,Relatively New,999.0,0,1,0,29,0.7
house,11,4251.0,3,2,1,1.0,Relatively New,128.0,0,0,0,46,0.44
flat,37,8494.0,3,3,2,2.0,Under Construction,1439.0,0,0,0,36,1.1
flat,106,11062.0,3,4,3+,7.0,Relatively New,1186.0,1,0,0,167,1.25
flat,104,10905.0,2,2,2,12.0,Relatively New,1403.0,0,0,0,121,1.59
flat,66,12999.0,4,4,3+,15.0,Relatively New,3500.0,1,1,1,156,4.85
flat,81,12013.0,4,4,3+,10.0,New Property,2599.0,1,0,2,165,3.45
house,24,30374.0,4,4,3,3.0,Old Property,1070.0,0,0,0,15,3.25
flat,112,12310.0,3,4,3+,14.0,Relatively New,2226.0,1,0,1,150,3.65
house,105,8444.0,2,2,2,1.0,Moderately Old,56.0,0,0,0,0,0.38
flat,4,6029.0,2,2,2,9.0,Relatively New,534.0,0,0,0,55,0.29
house,26,37780.0,4,4,3,1.0,Relatively New,4235.0,0,1,0,7,16.0
flat,106,7297.0,4,4,3+,18.0,Relatively New,2100.0,1,0,1,174,1.35
flat,95,5901.0,3,2,1,2.0,Relatively New,716.0,0,0,1,66,0.38
flat,113,14091.0,3,3,3+,8.0,New Property,1980.0,1,0,0,79,2.48
flat,99,6760.0,3,5,3,6.0,New Property,1807.0,1,0,0,60,1.35
flat,86,4706.0,2,2,1,3.0,New Property,1360.0,0,0,0,73,0.64
flat,99,7261.0,3,5,3,11.0,Relatively New,1807.0,1,0,1,49,1.45
flat,65,16207.0,3,3,3,2.0,Relatively New,1500.0,1,0,1,64,2.35
